City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
396,Sibolga,ID,2021-02-01 00:24:45,1.7427,98.7792,74.5,76,97,5.3
397,Opuwo,NA,2021-02-01 00:22:26,-18.0607,13.84,69.08,49,100,5.68
398,Banjar,ID,2021-02-01 00:24:45,-8.19,114.9675,80.6,83,40,3.44
399,Almaznyy,RU,2021-02-01 00:24:45,48.0448,40.045,37.4,100,90,6.71
400,Hareid,NO,2021-02-01 00:24:45,62.3714,6.0263,28.4,93,20,6.91
401,Galle,LK,2021-02-01 00:21:40,6.0367,80.217,74.77,87,56,3.44
402,San Pedro,PH,2021-02-01 00:24:46,14.35,121.0167,78.01,78,40,6.91
403,Ilabaya,PE,2021-02-01 00:24:46,-17.4208,-70.5133,69.48,49,72,4.7
404,Krasnoshchekovo,RU,2021-02-01 00:22:08,51.6708,82.7289,6.85,90,100,0.72
405,Mega,ET,2021-02-01 00:24:46,4.05,38.3,60.31,42,74,16.93
406,Port Hardy,CA,2021-02-01 00:24:46,50.6996,-127.4199,44.6,93,75,2.3
407,Sur,OM,2021-02-01 00:23:32,22.5667,59.5289,68.63,55,0,4.21
408,Dunmore Town,BS,2021-02-01 00:24:46,25.5,-76.65,72.93,75,100,18.75
409,Talaya,RU,2021-02-01 00:20:02,61.3833,152.75,-30.15,80,100,11.5
410,Parry Sound,CA,2021-02-01 00:24:47,45.3501,-80.033,17.6,62,41,7.49
411,Lundazi,ZM,2021-02-01 00:24:47,-12.2929,33.1782,64.71,95,100,5.21
412,Kichera,RU,2021-02-01 00:24:47,55.9375,110.0997,-24.66,71,51,2.06
413,Ilulissat,GL,2021-02-01 00:24:47,69.2167,-51.1,6.8,56,75,5.75
414,Araioses,BR,2021-02-01 00:24:47,-2.89,-41.9031,78.66,88,79,8.52
415,Egvekinot,RU,2021-02-01 00:24:48,66.3167,-179.1667,-10.84,89,100,19.62
416,Baghdad,IQ,2021-02-01 00:24:48,33.3406,44.4009,50.0,62,0,6.91
417,Huarmey,PE,2021-02-01 00:24:49,-10.0681,-78.1522,72.03,75,26,10.96
418,Tarko-Sale,RU,2021-02-01 00:24:49,64.9225,77.785,-8.73,90,92,9.44
419,Porto Novo,BJ,2021-02-01 00:24:49,6.4965,2.6036,84.2,84,40,12.66
420,Ayagoz,KZ,2021-02-01 00:24:49,47.9714,80.4392,14.27,85,100,4.05
421,Novopodrezkovo,RU,2021-02-01 00:24:49,55.9428,37.3467,24.8,86,75,15.66
422,Picota,PE,2021-02-01 00:24:49,-6.9197,-76.3304,82.4,61,20,3.44
423,Liverpool,GB,2021-02-01 00:24:49,53.4106,-2.9779,36.0,75,90,9.22
424,Murakami,JP,2021-02-01 00:24:49,38.2333,139.4833,33.8,64,20,5.75
425,Puyo,EC,2021-02-01 00:20:06,-1.4667,-77.9833,75.2,78,40,2.3
426,Altay,CN,2021-02-01 00:24:50,47.8667,88.1167,16.07,64,59,2.37
427,Barranca,PE,2021-02-01 00:24:50,-10.75,-77.7667,70.59,75,32,7.81
428,Beckley,US,2021-02-01 00:24:50,37.7782,-81.1882,33.8,93,90,11.5
429,Kununurra,AU,2021-02-01 00:23:15,-15.7667,128.7333,84.2,89,40,1.88
430,Upington,ZA,2021-02-01 00:24:50,-28.4478,21.2561,69.8,46,0,6.91
431,Purpe,RU,2021-02-01 00:24:50,64.4803,76.6897,-7.89,91,92,8.41
432,Hirado,JP,2021-02-01 00:24:51,33.3597,129.5531,57.2,72,75,19.57
433,Methoni,GR,2021-02-01 00:24:51,36.8197,21.7049,62.01,94,100,8.05
434,Dori,BF,2021-02-01 00:24:51,14.0354,-0.0345,74.61,16,84,7.74
435,Mandali,IQ,2021-02-01 00:24:51,33.7499,45.5541,51.58,45,5,2.75
436,Coolum Beach,AU,2021-02-01 00:24:51,-26.5333,153.1,73.99,86,34,4.0
437,Ayan,RU,2021-02-01 00:24:51,56.45,138.1667,-21.33,73,100,13.13
438,Bocas Del Toro,PA,2021-02-01 00:24:51,9.3333,-82.25,66.99,69,60,10.0
439,Puerto Escondido,MX,2021-02-01 00:21:31,15.85,-97.0667,82.4,74,20,2.3
440,Port Macquarie,AU,2021-02-01 00:23:28,-31.4333,152.9167,82.99,53,66,1.99
441,Heyang,CN,2021-02-01 00:24:52,26.1011,107.473,48.67,94,99,2.77
442,Pacific Grove,US,2021-02-01 00:22:27,36.6177,-121.9166,57.99,76,1,3.44
443,Taoudenni,ML,2021-02-01 00:24:52,22.6783,-3.9836,69.51,22,0,9.51
444,Menzelinsk,RU,2021-02-01 00:24:52,55.7271,53.1026,26.6,86,90,24.61
445,Hibbing,US,2021-02-01 00:24:52,47.4272,-92.9377,26.6,86,90,11.5
446,Saint-Joseph,RE,2021-02-01 00:24:52,-21.3667,55.6167,78.8,65,0,8.05
447,Euclides Da Cunha,BR,2021-02-01 00:24:53,-10.5075,-39.0158,70.99,91,73,6.29
448,Suzdal,RU,2021-02-01 00:24:53,56.4281,40.4414,18.73,95,86,14.63
449,Getulio Vargas,UY,2021-02-01 00:24:53,-32.6796,-53.5494,71.19,89,100,10.29
450,Stykkisholmur,IS,2021-02-01 00:24:53,65.0757,-22.7297,25.59,92,100,5.95
451,Assare,BR,2021-02-01 00:24:53,-6.8744,-39.875,74.97,63,99,1.81
452,Fort Saint James,CA,2021-02-01 00:24:53,54.4333,-124.25,26.82,97,100,0.85
453,Dhing,IN,2021-02-01 00:24:53,26.4667,92.4667,56.91,63,0,3.38
454,Senigallia,IT,2021-02-01 00:24:53,43.7093,13.2167,45.0,100,90,6.91
455,Nueva Imperial,CL,2021-02-01 00:24:54,-38.7333,-72.95,60.8,94,75,3.44
456,Awbari,LY,2021-02-01 00:24:54,26.5921,12.7805,58.28,32,34,10.45
457,Lugovoy,KZ,2021-02-01 00:20:38,42.9472,72.7644,38.1,73,100,4.27
458,Makakilo City,US,2021-02-01 00:24:54,21.3469,-158.0858,82.4,50,75,8.05
459,Vangaindrano,MG,2021-02-01 00:24:54,-23.35,47.6,76.33,90,97,3.18
460,Stornoway,GB,2021-02-01 00:24:54,58.2093,-6.3865,37.4,65,20,9.22
461,Santa Cruz De La Palma,ES,2021-02-01 00:24:54,28.6835,-17.7642,62.6,77,0,11.5
462,Ayr,GB,2021-02-01 00:24:55,55.4627,-4.6339,32.0,74,0,4.61
463,Lithakia,GR,2021-02-01 00:24:55,37.7167,20.8333,57.2,94,90,11.5
464,Cutro,IT,2021-02-01 00:24:55,39.0353,16.9819,46.0,81,22,3.0
465,Honningsvag,NO,2021-02-01 00:20:29,70.9821,25.9704,30.58,93,100,15.79
466,Regina,CA,2021-02-01 00:20:04,50.4501,-104.6178,12.0,85,20,13.8
467,Okha,RU,2021-02-01 00:24:55,53.5739,142.9478,-16.06,81,1,20.78
468,Singaparna,ID,2021-02-01 00:24:56,-7.3515,108.111,73.2,79,96,3.24
469,Barra Do Garcas,BR,2021-02-01 00:24:56,-15.89,-52.2567,77.45,70,30,1.28
470,Sao Joao Da Barra,BR,2021-02-01 00:24:56,-21.6403,-41.0511,77.86,82,97,20.18
471,Gornozavodsk,RU,2021-02-01 00:24:56,58.3758,58.3211,23.7,96,100,8.97
472,Araouane,ML,2021-02-01 00:21:00,18.9048,-3.5265,67.33,20,15,9.8
473,Santa Clarita,US,2021-02-01 00:24:57,34.3917,-118.5426,64.0,44,100,1.99
474,Sragen,ID,2021-02-01 00:24:57,-7.4264,111.0222,77.04,86,97,0.92
475,Plettenberg Bay,ZA,2021-02-01 00:24:57,-34.0527,23.3716,65.19,79,81,12.93
476,Namibe,AO,2021-02-01 00:24:57,-15.1961,12.1522,73.47,72,96,5.39
477,Rawdon,CA,2021-02-01 00:24:57,46.0501,-73.7159,1.0,84,1,2.3
478,Launceston,AU,2021-02-01 00:23:06,-41.45,147.1667,64.0,82,90,5.75
479,Meiganga,CM,2021-02-01 00:24:58,6.5167,14.3,66.79,27,58,4.63
480,Tlacote El Bajo,MX,2021-02-01 00:24:58,20.65,-100.5,69.8,35,1,25.32
481,Broome,US,2021-02-01 00:21:49,42.2506,-75.833,24.01,79,90,10.36
482,Tiksi,RU,2021-02-01 00:24:58,71.6872,128.8694,-27.27,86,100,6.4
483,Moose Factory,CA,2021-02-01 00:24:58,51.2585,-80.6094,-0.4,85,90,4.61
484,Siniscola,IT,2021-02-01 00:24:58,40.5719,9.6922,57.2,67,0,19.57
485,Phenix City,US,2021-02-01 00:24:58,32.471,-85.0008,60.8,94,20,5.75
486,Miles City,US,2021-02-01 00:24:59,46.4083,-105.8406,39.2,56,1,4.61
487,Nongan,CN,2021-02-01 00:24:59,44.382,125.1685,-0.4,78,75,8.95
488,Dabakala,CI,2021-02-01 00:24:59,8.3667,-4.4333,77.58,21,25,0.81
489,Mongo,TD,2021-02-01 00:24:59,12.1844,18.693,71.2,23,0,4.18
490,Umm Kaddadah,SD,2021-02-01 00:24:59,13.6017,26.6876,64.35,24,0,11.01
491,Shelopugino,RU,2021-02-01 00:24:59,51.6514,117.5599,-32.69,82,93,1.12
492,Yeppoon,AU,2021-02-01 00:24:59,-23.1333,150.7333,82.4,54,90,11.5
493,San Rafael,AR,2021-02-01 00:24:27,-34.6177,-68.3301,55.42,73,99,6.53
494,Ayapel,CO,2021-02-01 00:25:00,8.3137,-75.1398,83.25,60,89,3.96
495,Sao Miguel Do Araguaia,BR,2021-02-01 00:25:00,-13.275,-50.1628,77.02,78,82,4.05
496,Lensk,RU,2021-02-01 00:25:00,60.7253,114.9278,-30.1,79,100,7.92
497,Baiyin,CN,2021-02-01 00:25:00,36.5583,104.2081,19.99,55,0,4.47
498,Deep River,CA,2021-02-01 00:25:00,46.1001,-77.4995,1.99,71,1,3.49
499,Dinar,TR,2021-02-01 00:25:00,38.065,30.1656,41.0,81,40,5.75
500,San Policarpo,PH,2021-02-01 00:25:01,12.1791,125.5072,80.15,80,99,16.51
501,La Sarre,CA,2021-02-01 00:20:55,48.8002,-79.1996,-1.41,92,13,5.03
502,Ushtobe,KZ,2021-02-01 00:25:01,45.2514,77.9838,22.77,84,99,2.1
503,Qena,EG,2021-02-01 00:25:01,26.1615,32.7183,50.0,50,0,2.86
504,Noumea,NC,2021-02-01 00:25:01,-22.2763,166.4572,82.99,57,20,18.41
505,Dezhou,CN,2021-02-01 00:25:01,37.4486,116.2925,32.72,80,83,6.93
506,Santa Maria Da Vitoria,BR,2021-02-01 00:25:01,-13.3947,-44.1886,79.75,41,30,3.42
507,Yunyang,CN,2021-02-01 00:24:28,33.4474,112.7142,43.05,59,64,1.28
508,Finschhafen,PG,2021-02-01 00:25:02,-6.6024,147.8681,86.11,70,91,9.37
509,Lusambo,CD,2021-02-01 00:25:02,-4.9667,23.45,70.02,93,99,1.07
510,Teguldet,RU,2021-02-01 00:25:02,57.3064,88.1667,-16.83,85,74,7.76
511,Husavik,IS,2021-02-01 00:22:32,66.0449,-17.3389,-4.0,84,0,5.75
512,Coahuayana,MX,2021-02-01 00:25:02,18.7333,-103.6833,77.0,78,1,4.88
513,Royan,FR,2021-02-01 00:25:03,45.6285,-1.0281,53.6,94,90,20.71
514,Ranong,TH,2021-02-01 00:25:03,9.9658,98.6348,75.2,88,20,5.75
515,Brindisi,IT,2021-02-01 00:22:05,40.5833,17.6667,54.0,87,77,9.22
516,Havelock,US,2021-02-01 00:25:03,34.8791,-76.9013,57.2,94,90,8.05
517,Daloa,CI,2021-02-01 00:25:03,6.8774,-6.4502,76.6,81,48,3.94
518,Verkhnevilyuysk,RU,2021-02-01 00:25:04,63.4453,120.3167,-43.8,79,88,5.57
519,Qaqortoq,GL,2021-02-01 00:25:04,60.7167,-46.0333,39.2,33,75,17.27
520,Hami,CN,2021-02-01 00:21:42,42.8,93.45,24.49,78,0,6.78
521,Najran,SA,2021-02-01 00:25:04,17.4924,44.1277,55.4,41,0,2.21
522,Mount Isa,AU,2021-02-01 00:25:04,-20.7333,139.5,93.2,43,100,8.05
523,Vilhena,BR,2021-02-01 00:25:04,-12.7406,-60.1458,78.8,73,20,6.91
524,Benjamin Constant,BR,2021-02-01 00:25:05,-4.3831,-70.0311,75.2,100,90,4.61
525,Rafai,CF,2021-02-01 00:25:05,4.95,23.9167,68.22,37,72,2.01
526,Ust-Ishim,RU,2021-02-01 00:21:11,57.6935,71.1665,1.65,94,68,4.7
527,Coihaique,CL,2021-02-01 00:25:05,-45.5752,-72.0662,69.8,40,0,6.91
528,Bikin,RU,2021-02-01 00:25:05,46.8161,134.26,-3.26,91,100,2.98
529,Bertea,RO,2021-02-01 00:25:06,45.2333,25.8667,35.01,87,100,4.29
530,Waipawa,NZ,2021-02-01 00:25:06,-41.4122,175.5153,64.4,77,1,11.5
531,Sao Jose Da Coroa Grande,BR,2021-02-01 00:25:06,-8.8978,-35.1478,78.06,80,70,6.98
532,Broken Hill,AU,2021-02-01 00:23:32,-31.95,141.4333,82.4,20,93,10.36
533,Mitsamiouli,KM,2021-02-01 00:25:06,-11.3847,43.2844,82.49,72,83,7.43
534,Leeuwarden,NL,2021-02-01 00:25:06,53.2014,5.8086,30.99,80,90,8.05
535,Harper,LR,2021-02-01 00:25:06,4.375,-7.7169,78.55,88,30,8.08
536,Kudat,MY,2021-02-01 00:25:07,6.8837,116.8477,80.6,83,20,9.22
537,Port Lincoln,AU,2021-02-01 00:25:07,-34.7333,135.8667,64.76,64,86,17.29
538,Atar,MR,2021-02-01 00:25:07,20.5169,-13.0499,69.06,24,71,8.79
539,Imeni Poliny Osipenko,RU,2021-02-01 00:25:07,52.4201,136.4853,-25.67,86,68,2.15
540,Lavrentiya,RU,2021-02-01 00:22:16,65.5833,-171.0,-6.18,85,100,16.84
541,Kismayo,SO,2021-02-01 00:25:08,-0.3582,42.5454,75.99,80,99,14.43
542,Nishihara,JP,2021-02-01 00:25:09,26.1842,127.7558,68.0,64,20,4.61
543,Aksu,CN,2021-02-01 00:25:09,41.1231,80.2644,18.36,78,0,4.03
544,Bonavista,CA,2021-02-01 00:25:09,48.6499,-53.1147,30.99,100,100,5.75
545,Nago,JP,2021-02-01 00:23:50,26.5881,127.9761,64.4,88,20,6.91
546,Peniche,PT,2021-02-01 00:25:09,39.3558,-9.3811,57.0,99,99,8.01
547,Hope,US,2021-02-01 00:25:10,33.6671,-93.5916,46.0,54,6,11.01
548,Xichang,CN,2021-02-01 00:25:10,27.8964,102.2634,37.0,80,8,1.19
549,Korcula,HR,2021-02-01 00:25:10,42.9622,17.1369,46.4,93,75,2.3
550,Asosa,ET,2021-02-01 00:23:10,10.0667,34.5333,64.85,36,0,5.19
551,Shimoda,JP,2021-02-01 00:25:10,34.6667,138.95,48.2,66,75,13.8
552,Bandarbeyla,SO,2021-02-01 00:25:10,9.4942,50.8122,72.27,72,12,17.78
553,Gao,ML,2021-02-01 00:25:10,16.6362,1.637,68.38,20,74,10.25
554,Akdepe,TM,2021-02-01 00:25:11,42.0551,59.3788,35.6,75,6,6.91
555,Cambridge,CA,2021-02-01 00:21:11,43.3601,-80.3127,21.0,73,90,21.85
556,Fukue,JP,2021-02-01 00:25:11,32.6881,128.8419,60.8,77,75,24.16
557,Mayumba,GA,2021-02-01 00:25:11,-3.432,10.6554,78.78,82,100,3.38
558,Ambulu,ID,2021-02-01 00:25:11,-8.345,113.6058,77.67,84,100,3.31
559,Tevriz,RU,2021-02-01 00:25:11,57.509,72.4042,-0.69,93,59,4.03
560,Hongjiang,CN,2021-02-01 00:25:11,27.11,109.9956,47.41,88,97,1.28
561,Manokwari,ID,2021-02-01 00:24:41,-0.8667,134.0833,78.39,68,100,3.18
562,Conde,BR,2021-02-01 00:25:12,-7.2597,-34.9075,78.8,83,20,8.05
563,Sumisip,PH,2021-02-01 00:25:12,6.4197,121.9714,80.6,78,90,4.61
564,Ljungby,SE,2021-02-01 00:25:12,56.8332,13.9408,16.0,92,90,2.84
565,Meulaboh,ID,2021-02-01 00:25:12,4.1363,96.1285,74.62,87,65,5.17
566,Acarau,BR,2021-02-01 00:21:27,-2.8856,-40.12,80.33,81,42,16.02
567,Bima,ID,2021-02-01 00:25:12,-8.4667,118.7167,80.26,79,99,2.28
568,Magomeni,TZ,2021-02-01 00:25:13,-6.8,39.25,79.03,73,99,7.58
569,Benguela,AO,2021-02-01 00:25:13,-12.5763,13.4055,75.74,76,97,4.32
570,Korla,CN,2021-02-01 00:21:16,41.7597,86.1469,19.69,83,68,2.04
571,Isangel,VU,2021-02-01 00:25:13,-19.55,169.2667,82.4,83,75,5.75
572,Onokhino,RU,2021-02-01 00:25:13,56.925,65.5394,5.0,85,40,4.47
573,Labuhan,ID,2021-02-01 00:25:13,-6.8844,112.2051,79.05,83,100,8.52
574,Eraclea,IT,2021-02-01 00:25:13,45.5806,12.6756,36.0,80,0,4.61
575,Kostomuksha,RU,2021-02-01 00:25:14,64.571,30.5767,7.39,95,100,3.29
576,Canavieiras,BR,2021-02-01 00:25:14,-15.675,-38.9472,75.63,89,36,5.7
577,Touros,BR,2021-02-01 00:21:13,-5.1989,-35.4608,78.8,78,20,6.91
578,Goroka,PG,2021-02-01 00:25:14,-6.0834,145.3873,65.16,86,100,1.83
579,Megion,RU,2021-02-01 00:25:14,61.0296,76.1136,-4.0,84,90,6.71
580,Teya,RU,2021-02-01 00:25:14,60.3778,92.6267,-17.52,82,96,1.16
581,Sars,RU,2021-02-01 00:22:08,56.5502,57.1366,28.29,92,100,12.33
582,Kjustendil,BG,2021-02-01 00:25:15,42.2839,22.6911,50.0,86,100,3.0
583,Kamiiso,JP,2021-02-01 00:21:04,41.8167,140.65,26.6,80,75,6.91
584,Outjo,NA,2021-02-01 00:25:15,-20.1167,16.15,64.45,52,98,11.34
585,Murdochville,CA,2021-02-01 00:25:10,48.9583,-65.5006,23.0,80,28,6.91
586,Narsaq,GL,2021-02-01 00:25:15,60.9167,-46.05,39.2,33,75,17.27
587,Ziyang,CN,2021-02-01 00:25:15,29.2497,117.8547,54.03,92,100,0.69
588,Zhezkazgan,KZ,2021-02-01 00:25:16,47.8043,67.7144,14.99,92,10,3.24
589,Sable-Sur-Sarthe,FR,2021-02-01 00:25:16,47.8376,-0.3329,52.0,100,90,10.36
590,Kilindoni,TZ,2021-02-01 00:25:16,-7.9139,39.6668,80.29,77,90,11.43
591,Deniliquin,AU,2021-02-01 00:25:16,-35.5333,144.9667,73.99,70,80,5.08
592,Athens,GR,2021-02-01 00:24:40,37.9795,23.7162,63.0,82,20,9.22
593,Comodoro Rivadavia,AR,2021-02-01 00:25:16,-45.8667,-67.5,69.8,52,20,12.66
